Name,Date,Total Monthly Precipitation,Total Montly Snowfall (mm),Avg Monthly Temp,Monthly Mean Max Temp,Monthly Mean Min Temp
"COLLEGEVILLE ST. JOHN S, MN US",1955-05,1.75,0,61.6,73.5,49.6
"COLLEGEVILLE ST. JOHN S, MN US",1955-06,2.83,0,65.9,75.5,56.2
"COLLEGEVILLE ST. JOHN S, MN US",1955-07,6.54,0,74.9,85.1,64.7
"COLLEGEVILLE ST. JOHN S, MN US",1955-08,4.26,0,72.5,81.5,63.5
"COLLEGEVILLE ST. JOHN S, MN US",1955-09,1.99,0,59.2,69.5,48.9
"COLLEGEVILLE ST. JOHN S, MN US",1955-10,2.45,0,49.6,59.7,39.5
"COLLEGEVILLE ST. JOHN S, MN US",1955-11,0.65,4.4,22.6,30.2,15.1
"COLLEGEVILLE ST. JOHN S, MN US",1955-12,1.04,10.8,9.4,17.6,1.2
"COLLEGEVILLE ST. JOHN S, MN US",1956-01,1.32,15.9,10.8,19.3,2.3
"COLLEGEVILLE ST. JOHN S, MN US",1956-02,0.22,5.8,12.1,21.1,3
"COLLEGEVILLE ST. JOHN S, MN US",1956-03,1.6,15.7,23.1,31.4,14.8
"COLLEGEVILLE ST. JOHN S, MN US",1956-04,1.25,2.8,39.3,49.3,29.2
"COLLEGEVILLE ST. JOHN S, MN US",1956-05,2,0,56.4,66.6,46.1
"COLLEGEVILLE ST. JOHN S, MN US",1956-06,3.87,0,69.6,80.1,59.2
"COLLEGEVILLE ST. JOHN S, MN US",1956-07,4.41,0,67.6,76.9,58.4
"COLLEGEVILLE ST. JOHN S, MN US",1956-08,8.22,0,68.6,78.2,59
"COLLEGEVILLE ST. JOHN S, MN US",1956-09,2.04,0,56.5,67.7,45.3
"COLLEGEVILLE ST. JOHN S, MN US",1956-10,0.92,0,54.3,64.9,43.6
"COLLEGEVILLE ST. JOHN S, MN US",1956-11,2.38,11.8,32.3,39.7,24.8
"COLLEGEVILLE ST. JOHN S, MN US",1956-12,0.28,5.7,21.9,30.4,13.4
"COLLEGEVILLE ST. JOHN S, MN US",1957-01,0.46,5.4,6.4,16.1,-3.2
"COLLEGEVILLE ST. JOHN S, MN US",1957-02,1.01,11.8,16.7,25.9,7.5
"COLLEGEVILLE ST. JOHN S, MN US",1957-03,1.3,14.1,26.2,35.7,16.6
"COLLEGEVILLE ST. JOHN S, MN US",1957-04,1.2,9.4,44.1,54.1,34
"COLLEGEVILLE ST. JOHN S, MN US",1957-05,5.29,0,55.2,66.2,44.3
"COLLEGEVILLE ST. JOHN S, MN US",1957-06,8.38,0,64,74.1,54
"COLLEGEVILLE ST. JOHN S, MN US",1957-07,1.67,0,74.3,84.1,64.5
"COLLEGEVILLE ST. JOHN S, MN US",1957-08,7.99,0,68.1,77.2,59
"COLLEGEVILLE ST. JOHN S, MN US",1957-09,5.76,0,58.3,67.2,49.3
"COLLEGEVILLE ST. JOHN S, MN US",1957-10,0.72,0,46.9,54.9,39
"COLLEGEVILLE ST. JOHN S, MN US",1957-11,0.94,5,31.4,37.3,25.6
"COLLEGEVILLE ST. JOHN S, MN US",1957-12,0.48,5.7,23.4,31.2,15.7
"COLLEGEVILLE ST. JOHN S, MN US",1958-01,0.55,7.2,18.8,26.2,11.3
"COLLEGEVILLE ST. JOHN S, MN US",1958-02,0.04,1.5,13.2,22,4.4
"COLLEGEVILLE ST. JOHN S, MN US",1958-03,0.65,6.7,29.5,38.4,20.6
"COLLEGEVILLE ST. JOHN S, MN US",1958-04,2.21,3.3,46.5,57.1,35.8
"COLLEGEVILLE ST. JOHN S, MN US",1958-05,1.73,0,59.9,72.9,46.9
"COLLEGEVILLE ST. JOHN S, MN US",1958-06,1.56,0,60.8,70.5,51
"COLLEGEVILLE ST. JOHN S, MN US",1958-07,2.79,0,68.2,77.8,58.5
"COLLEGEVILLE ST. JOHN S, MN US",1958-08,7.15,0,69.6,80.5,58.6
"COLLEGEVILLE ST. JOHN S, MN US",1958-09,5.98,0,61.2,70.2,52.2
"COLLEGEVILLE ST. JOHN S, MN US",1958-10,1.17,0,50.3,60.3,40.2
"COLLEGEVILLE ST. JOHN S, MN US",1958-11,1.67,0.8,32.7,41.5,23.9
"COLLEGEVILLE ST. JOHN S, MN US",1958-12,0.02,1.3,12.6,21.1,4.1
"COLLEGEVILLE ST. JOHN S, MN US",1959-01,0.22,2.7,7.9,16.8,-1.1
"COLLEGEVILLE ST. JOHN S, MN US",1959-02,0.47,6.1,15.2,24.9,5.4
"COLLEGEVILLE ST. JOHN S, MN US",1959-03,0.07,0.9,32.3,42.5,22.1
"COLLEGEVILLE ST. JOHN S, MN US",1959-04,0.37,0,44.8,56.3,33.3
"COLLEGEVILLE ST. JOHN S, MN US",1959-05,6.57,0,59.1,69.8,48.3
"COLLEGEVILLE ST. JOHN S, MN US",1959-06,3.07,0,68.7,79.2,58.2
"COLLEGEVILLE ST. JOHN S, MN US",1959-07,1.6,0,71.8,83,60.5
"COLLEGEVILLE ST. JOHN S, MN US",1959-08,4.81,0,72.4,83.2,61.6
"COLLEGEVILLE ST. JOHN S, MN US",1959-09,1.56,0,60.2,70,50.4
"COLLEGEVILLE ST. JOHN S, MN US",1959-10,1.81,1.5,41.9,49.7,34.1
"COLLEGEVILLE ST. JOHN S, MN US",1959-11,0.32,3.7,22.8,30.3,15.2
"COLLEGEVILLE ST. JOHN S, MN US",1959-12,1.03,5,26.7,34.2,19.2
"COLLEGEVILLE ST. JOHN S, MN US",1960-01,1.11,11.4,12.3,20.8,3.8
"COLLEGEVILLE ST. JOHN S, MN US",1960-02,0.06,1.1,14.2,22.5,5.8
"COLLEGEVILLE ST. JOHN S, MN US",1960-03,1.44,9.7,18.4,27.8,9.1
"COLLEGEVILLE ST. JOHN S, MN US",1960-04,2.1,0.7,43.3,52.4,34.1
"COLLEGEVILLE ST. JOHN S, MN US",1960-05,3.43,0,57.2,68.2,46.2
"COLLEGEVILLE ST. JOHN S, MN US",1960-06,3.08,0,63.6,74.7,52.4
"COLLEGEVILLE ST. JOHN S, MN US",1960-07,1.45,0,71.6,83.1,60.1
"COLLEGEVILLE ST. JOHN S, MN US",1960-08,5.93,0,71.1,81.3,60.9
"COLLEGEVILLE ST. JOHN S, MN US",1960-09,1.44,0,60.9,70,51.8
"COLLEGEVILLE ST. JOHN S, MN US",1960-10,0.59,0,49.5,59.8,39.3
"COLLEGEVILLE ST. JOHN S, MN US",1960-11,1.35,4,33.2,41,25.3
"COLLEGEVILLE ST. JOHN S, MN US",1960-12,0.52,3.1,16.8,25.3,8.2
"COLLEGEVILLE ST. JOHN S, MN US",1961-01,0.17,3.6,12.8,22.4,3.2
"COLLEGEVILLE ST. JOHN S, MN US",1961-02,0.38,3.8,24.7,34,15.3
"COLLEGEVILLE ST. JOHN S, MN US",1961-03,0.74,7.9,34.6,43.4,25.8
"COLLEGEVILLE ST. JOHN S, MN US",1961-04,1.94,8.5,38.3,47.4,29.3
"COLLEGEVILLE ST. JOHN S, MN US",1961-05,2.58,0,54.7,66.6,42.8
"COLLEGEVILLE ST. JOHN S, MN US",1961-06,1.54,0,68.8,81,56.6
"COLLEGEVILLE ST. JOHN S, MN US",1961-07,3.08,0,70.3,81.2,59.4
"COLLEGEVILLE ST. JOHN S, MN US",1961-08,1.79,0,72.2,84,60.3
"COLLEGEVILLE ST. JOHN S, MN US",1961-09,4.15,0,59,68.6,49.4
"COLLEGEVILLE ST. JOHN S, MN US",1961-10,2,0,50.7,61.8,39.6
"COLLEGEVILLE ST. JOHN S, MN US",1961-11,0.63,0.7,,,24.4
"COLLEGEVILLE ST. JOHN S, MN US",1961-12,1.28,14.9,,,6.3
"COLLEGEVILLE ST. JOHN S, MN US",1962-01,1.07,10.7,7.4,16.5,-1.6
"COLLEGEVILLE ST. JOHN S, MN US",1962-02,1.98,21.7,11.8,19.8,3.8
"COLLEGEVILLE ST. JOHN S, MN US",1962-03,1.76,17.3,25.8,33.3,18.2
"COLLEGEVILLE ST. JOHN S, MN US",1962-04,1.06,0.7,,,29.9
"COLLEGEVILLE ST. JOHN S, MN US",1962-05,8.96,0,59.9,69.2,50.7
"COLLEGEVILLE ST. JOHN S, MN US",1962-06,3.04,0,65.2,75.1,55.4
"COLLEGEVILLE ST. JOHN S, MN US",1962-07,7.56,0,67.1,76.9,57.4
"COLLEGEVILLE ST. JOHN S, MN US",1962-08,2.43,0,69.1,79.5,58.8
"COLLEGEVILLE ST. JOHN S, MN US",1962-09,3.89,0,57.3,66.8,47.7
"COLLEGEVILLE ST. JOHN S, MN US",1962-10,0.45,0,51.1,60.6,41.6
"COLLEGEVILLE ST. JOHN S, MN US",1962-11,0.36,2.8,,,29.2
"COLLEGEVILLE ST. JOHN S, MN US",1962-12,0.17,2.2,19.3,28.3,10.2
"COLLEGEVILLE ST. JOHN S, MN US",1963-01,0.73,7.2,3.8,12.3,-4.7
"COLLEGEVILLE ST. JOHN S, MN US",1963-02,0.47,4.7,,,
"COLLEGEVILLE ST. JOHN S, MN US",1963-03,1.39,11.1,33.9,43.2,24.6
"COLLEGEVILLE ST. JOHN S, MN US",1963-04,3.38,3.1,46.8,57.5,36.1
"COLLEGEVILLE ST. JOHN S, MN US",1963-05,6.96,0,54.8,65.1,44.5
"COLLEGEVILLE ST. JOHN S, MN US",1963-06,2.19,0,69.6,80.1,59.1
"COLLEGEVILLE ST. JOHN S, MN US",1963-07,1.11,0,72.4,83,61.7
"COLLEGEVILLE ST. JOHN S, MN US",1963-08,3.53,0,69,79.6,58.4
"COLLEGEVILLE ST. JOHN S, MN US",1963-09,4.49,0,62.5,72.7,52.4
"COLLEGEVILLE ST. JOHN S, MN US",1963-10,1.33,0,57.8,69,46.7
"COLLEGEVILLE ST. JOHN S, MN US",1963-11,0.73,0.3,37.3,46.3,28.4
"COLLEGEVILLE ST. JOHN S, MN US",1963-12,1.52,16.3,9.1,17.8,0.3
"COLLEGEVILLE ST. JOHN S, MN US",1964-01,0.34,3,18.3,27.9,8.7
"COLLEGEVILLE ST. JOHN S, MN US",1964-02,0.06,0.7,20.7,32.5,8.9
"COLLEGEVILLE ST. JOHN S, MN US",1964-03,1.8,19.7,22.9,33.6,12.1
"COLLEGEVILLE ST. JOHN S, MN US",1964-04,3.49,0.5,45.4,56.7,33.9
"COLLEGEVILLE ST. JOHN S, MN US",1964-05,3.25,0,61.2,73.5,48.9
"COLLEGEVILLE ST. JOHN S, MN US",1964-06,1.81,0,67.5,80,55
"COLLEGEVILLE ST. JOHN S, MN US",1964-07,1.59,0,74.1,87,61.1
"COLLEGEVILLE ST. JOHN S, MN US",1964-08,6.23,0,66.2,77.6,54.7
"COLLEGEVILLE ST. JOHN S, MN US",1964-09,1.52,0,58.7,68.8,48.7
"COLLEGEVILLE ST. JOHN S, MN US",1964-10,0.23,0.3,48.9,59.1,38.7
"COLLEGEVILLE ST. JOHN S, MN US",1964-11,1.57,7.4,32.7,40.6,24.8
"COLLEGEVILLE ST. JOHN S, MN US",1964-12,0.68,9.5,10.2,19.3,1.2
"COLLEGEVILLE ST. JOHN S, MN US",1965-01,0.57,10.7,6.2,16.9,-4.6
"COLLEGEVILLE ST. JOHN S, MN US",1965-02,1.15,13,9.5,20.6,-1.6
"COLLEGEVILLE ST. JOHN S, MN US",1965-03,5.52,66.4,16.8,26.8,6.7
"COLLEGEVILLE ST. JOHN S, MN US",1965-04,4.04,1.9,41.6,49.9,33.3
"COLLEGEVILLE ST. JOHN S, MN US",1965-05,6.48,0,57.8,67.9,47.7
"COLLEGEVILLE ST. JOHN S, MN US",1965-06,2.98,0,65.4,76.4,54.5
"COLLEGEVILLE ST. JOHN S, MN US",1965-07,3.75,0,69.2,79.9,58.4
"COLLEGEVILLE ST. JOHN S, MN US",1965-08,3.67,0,68.1,79.2,57
"COLLEGEVILLE ST. JOHN S, MN US",1965-09,6.41,0,50.6,58,43.1
"COLLEGEVILLE ST. JOHN S, MN US",1965-10,0.96,0,50,60.3,39.8
"COLLEGEVILLE ST. JOHN S, MN US",1965-11,2.03,4.5,30.9,39.5,22.4
"COLLEGEVILLE ST. JOHN S, MN US",1965-12,1.34,0.7,24.4,31.7,17.2
"COLLEGEVILLE ST. JOHN S, MN US",1966-01,1.32,14.2,-0.5,9.5,-10.6
"COLLEGEVILLE ST. JOHN S, MN US",1966-02,1.48,3.8,13,23.3,2.8
"COLLEGEVILLE ST. JOHN S, MN US",1966-03,1.4,7.1,33,41.8,24.2
"COLLEGEVILLE ST. JOHN S, MN US",1966-04,2.21,3.7,39.3,48.5,30
"COLLEGEVILLE ST. JOHN S, MN US",1966-05,2.71,0,53.4,65.8,41
"COLLEGEVILLE ST. JOHN S, MN US",1966-06,2.31,0,67.5,78.7,56.3
"COLLEGEVILLE ST. JOHN S, MN US",1966-07,2.21,0,75,86.5,63.5
"COLLEGEVILLE ST. JOHN S, MN US",1966-08,4.88,0,66.8,77.1,56.6
"COLLEGEVILLE ST. JOHN S, MN US",1966-09,0.83,0,59.8,71.7,47.9
"COLLEGEVILLE ST. JOHN S, MN US",1966-10,2.24,0.8,47.8,58.7,36.9
"COLLEGEVILLE ST. JOHN S, MN US",1966-11,0.63,6,27.3,35.8,18.9
"COLLEGEVILLE ST. JOHN S, MN US",1966-12,0.91,9.1,15.9,25,6.9
"COLLEGEVILLE ST. JOHN S, MN US",1967-01,2.29,23.3,12.7,23,2.4
"COLLEGEVILLE ST. JOHN S, MN US",1967-02,1.01,15.2,6.5,19.6,-6.6
"COLLEGEVILLE ST. JOHN S, MN US",1967-03,0.37,5,27.2,36.6,17.7
"COLLEGEVILLE ST. JOHN S, MN US",1967-04,1.02,0.7,43.2,53.3,33
"COLLEGEVILLE ST. JOHN S, MN US",1967-05,0.85,0,51.5,63.4,39.5
"COLLEGEVILLE ST. JOHN S, MN US",1967-06,7.01,0,65,75.4,54.5
"COLLEGEVILLE ST. JOHN S, MN US",1967-07,0.43,0,69.9,81.3,58.4
"COLLEGEVILLE ST. JOHN S, MN US",1967-08,3.91,0,67.3,79.4,55.2
"COLLEGEVILLE ST. JOHN S, MN US",1967-09,0.74,0,59.9,72,47.7
"COLLEGEVILLE ST. JOHN S, MN US",1967-10,1.32,0.9,46.1,56.5,35.8
"COLLEGEVILLE ST. JOHN S, MN US",1967-11,0.09,1.5,31,39.6,22.5
"COLLEGEVILLE ST. JOHN S, MN US",1967-12,1.22,0.8,19.5,28.3,10.7
"COLLEGEVILLE ST. JOHN S, MN US",1968-01,0.81,8.7,11.4,21.6,1.2
"COLLEGEVILLE ST. JOHN S, MN US",1968-02,0.31,4.4,12.3,23.3,1.3
"COLLEGEVILLE ST. JOHN S, MN US",1968-03,0.7,0.7,37.1,49.1,25.1
"COLLEGEVILLE ST. JOHN S, MN US",1968-04,5.62,1.8,47.1,58.1,36
"COLLEGEVILLE ST. JOHN S, MN US",1968-05,2.87,0,53.1,63.7,42.5
"COLLEGEVILLE ST. JOHN S, MN US",1968-06,6.1,0,66.5,77.4,55.6
"COLLEGEVILLE ST. JOHN S, MN US",1968-07,1.87,0,69.6,80,59.1
"COLLEGEVILLE ST. JOHN S, MN US",1968-08,2.23,0,69,80.5,57.6
"COLLEGEVILLE ST. JOHN S, MN US",1968-09,4.82,0,59.7,70.4,49
"COLLEGEVILLE ST. JOHN S, MN US",1968-10,6.48,0,49.4,58.7,40.2
"COLLEGEVILLE ST. JOHN S, MN US",1968-11,0.68,6.2,32.4,39.2,25.5
"COLLEGEVILLE ST. JOHN S, MN US",1968-12,2.56,34.1,13.3,21.6,4.9
"COLLEGEVILLE ST. JOHN S, MN US",1969-01,2.69,23.7,5,14.1,-4.2
"COLLEGEVILLE ST. JOHN S, MN US",1969-02,0.65,8.3,16.2,25.1,7.2
"COLLEGEVILLE ST. JOHN S, MN US",1969-03,0.43,4.3,21.8,31.5,12.1
"COLLEGEVILLE ST. JOHN S, MN US",1969-04,4.28,5,45.9,56.5,35.4
"COLLEGEVILLE ST. JOHN S, MN US",1969-05,1.09,0,58.5,69.7,47.3
"COLLEGEVILLE ST. JOHN S, MN US",1969-06,3.1,0,59.8,71,48.5
"COLLEGEVILLE ST. JOHN S, MN US",1969-07,2.92,0,69.8,80.3,59.2
"COLLEGEVILLE ST. JOHN S, MN US",1969-08,1.42,0,72.3,85.2,59.3
"COLLEGEVILLE ST. JOHN S, MN US",1969-09,2.07,0,60.5,71.6,49.5
"COLLEGEVILLE ST. JOHN S, MN US",1969-10,1.69,3.9,44.2,53.1,35.3
"COLLEGEVILLE ST. JOHN S, MN US",1969-11,0.71,5.1,32,40.4,23.5
"COLLEGEVILLE ST. JOHN S, MN US",1969-12,2.36,30.9,18.8,26.6,11
"COLLEGEVILLE ST. JOHN S, MN US",1970-01,0.28,4.7,2.8,12.2,-6.5
"COLLEGEVILLE ST. JOHN S, MN US",1970-02,0.11,2.3,14.8,26.4,3.1
"COLLEGEVILLE ST. JOHN S, MN US",1970-03,0.84,7.4,21.5,32,11.1
"COLLEGEVILLE ST. JOHN S, MN US",1970-04,4,4.9,41.8,51.9,31.7
"COLLEGEVILLE ST. JOHN S, MN US",1970-05,2.72,0,56.5,68.6,44.3
"COLLEGEVILLE ST. JOHN S, MN US",1970-06,5.06,0,69,79.9,58.1
"COLLEGEVILLE ST. JOHN S, MN US",1970-07,2.86,0,73.3,84.9,61.8
"COLLEGEVILLE ST. JOHN S, MN US",1970-08,1.09,0,70.3,81.3,59.3
"COLLEGEVILLE ST. JOHN S, MN US",1970-09,2.04,0,59.7,70.2,49.1
"COLLEGEVILLE ST. JOHN S, MN US",1970-10,5.24,0,47.7,56.5,38.9
"COLLEGEVILLE ST. JOHN S, MN US",1970-11,3.55,6.1,29.7,36.2,23.3
"COLLEGEVILLE ST. JOHN S, MN US",1970-12,0.27,3,14.8,23.7,5.9
"COLLEGEVILLE ST. JOHN S, MN US",1971-01,1.36,19.1,3.5,12.6,-5.6
"COLLEGEVILLE ST. JOHN S, MN US",1971-02,3.21,26.5,14.6,23.8,5.4
"COLLEGEVILLE ST. JOHN S, MN US",1971-03,0.64,5.6,24.9,34.2,15.4
"COLLEGEVILLE ST. JOHN S, MN US",1971-04,1.64,1.9,44.8,57.3,32.2
"COLLEGEVILLE ST. JOHN S, MN US",1971-05,4.27,2.3,54.6,67.7,41.6
"COLLEGEVILLE ST. JOHN S, MN US",1971-06,6.72,0,69,80.2,57.9
"COLLEGEVILLE ST. JOHN S, MN US",1971-07,2.09,0,65.9,77.3,54.4
"COLLEGEVILLE ST. JOHN S, MN US",1971-08,3.29,0,68.3,80.4,56.1
"COLLEGEVILLE ST. JOHN S, MN US",1971-09,2.54,0,60.7,71,50.4
"COLLEGEVILLE ST. JOHN S, MN US",1971-10,7.84,0,50.3,59.5,41.1
"COLLEGEVILLE ST. JOHN S, MN US",1971-11,3.06,10,31,38.2,23.8
"COLLEGEVILLE ST. JOHN S, MN US",1971-12,0.44,9.3,15.6,24.9,6.3
"COLLEGEVILLE ST. JOHN S, MN US",1972-01,0.85,10.5,4.4,14.8,-6
"COLLEGEVILLE ST. JOHN S, MN US",1972-02,0.81,8.6,8.2,18.8,-2.3
"COLLEGEVILLE ST. JOHN S, MN US",1972-03,1.61,9.4,24.3,33.8,14.8
"COLLEGEVILLE ST. JOHN S, MN US",1972-04,2.05,6,40,49.9,30.1
"COLLEGEVILLE ST. JOHN S, MN US",1972-05,3.38,0,59.6,70.8,48.5
"COLLEGEVILLE ST. JOHN S, MN US",1972-06,2.99,0,65.3,78.2,52.4
"COLLEGEVILLE ST. JOHN S, MN US",1972-07,7.85,0,68.8,78.8,58.7
"COLLEGEVILLE ST. JOHN S, MN US",1972-08,5.21,0,68.5,79.1,57.9
"COLLEGEVILLE ST. JOHN S, MN US",1972-09,1.58,0,57,67.6,46.4
"COLLEGEVILLE ST. JOHN S, MN US",1972-10,2.94,0,43.4,52.4,34.3
"COLLEGEVILLE ST. JOHN S, MN US",1972-11,1.23,1,30.2,36.6,23.8
"COLLEGEVILLE ST. JOHN S, MN US",1972-12,2.16,15.2,9,17.7,0.4
"COLLEGEVILLE ST. JOHN S, MN US",1973-01,0.46,5.6,15.4,24.4,6.4
"COLLEGEVILLE ST. JOHN S, MN US",1973-02,0.45,4.8,19.4,28.3,10.5
"COLLEGEVILLE ST. JOHN S, MN US",1973-03,2.3,1.2,37.7,45.5,30
"COLLEGEVILLE ST. JOHN S, MN US",1973-04,1.65,0.2,44.2,54.3,34.2
"COLLEGEVILLE ST. JOHN S, MN US",1973-05,4.03,0,55.7,67.2,44.1
"COLLEGEVILLE ST. JOHN S, MN US",1973-06,3.78,0,67.8,78.9,56.7
"COLLEGEVILLE ST. JOHN S, MN US",1973-07,4.34,0,70,80.7,59.2
"COLLEGEVILLE ST. JOHN S, MN US",1973-08,3.59,0,71.2,80.4,62
"COLLEGEVILLE ST. JOHN S, MN US",1973-09,3.78,0,58,67.3,48.8
"COLLEGEVILLE ST. JOHN S, MN US",1973-10,2.6,0,54,63.6,44.3
"COLLEGEVILLE ST. JOHN S, MN US",1973-11,1.64,1.3,33.1,41.3,24.9
"COLLEGEVILLE ST. JOHN S, MN US",1973-12,0.94,9.8,15.3,22.7,8
"COLLEGEVILLE ST. JOHN S, MN US",1974-01,0.03,0.3,10.2,19.8,0.5
"COLLEGEVILLE ST. JOHN S, MN US",1974-02,1.19,15.2,15.2,26.9,3.5
"COLLEGEVILLE ST. JOHN S, MN US",1974-03,0.8,2.8,25.7,34.3,17
"COLLEGEVILLE ST. JOHN S, MN US",1974-04,1.45,0.9,44.9,55.5,34.4
"COLLEGEVILLE ST. JOHN S, MN US",1974-05,2.67,0,53,63.3,42.7
"COLLEGEVILLE ST. JOHN S, MN US",1974-06,3.25,0,65.7,77,54.5
"COLLEGEVILLE ST. JOHN S, MN US",1974-07,1.33,0,74.9,87.4,62.5
"COLLEGEVILLE ST. JOHN S, MN US",1974-08,3.07,0,65.5,76.4,54.6
"COLLEGEVILLE ST. JOHN S, MN US",1974-09,2.65,0,56.6,69.5,43.7
"COLLEGEVILLE ST. JOHN S, MN US",1974-10,1.31,0,50.1,61.4,38.7
"COLLEGEVILLE ST. JOHN S, MN US",1974-11,1.6,2.1,34,41.4,26.7
"COLLEGEVILLE ST. JOHN S, MN US",1974-12,0.56,7.6,22.4,29.5,15.3
"COLLEGEVILLE ST. JOHN S, MN US",1975-01,3,32.9,12.5,22.2,2.8
"COLLEGEVILLE ST. JOHN S, MN US",1975-02,0.44,5.4,14.1,22.8,5.4
"COLLEGEVILLE ST. JOHN S, MN US",1975-03,2.54,20.8,20.8,30.2,11.4
"COLLEGEVILLE ST. JOHN S, MN US",1975-04,2.68,1.6,36.2,43.3,29.2
"COLLEGEVILLE ST. JOHN S, MN US",1975-05,3.87,0,60.1,72.8,47.4
"COLLEGEVILLE ST. JOHN S, MN US",1975-06,4.79,0,66.6,76.5,56.7
"COLLEGEVILLE ST. JOHN S, MN US",1975-07,0.86,0,75.1,86.4,63.8
"COLLEGEVILLE ST. JOHN S, MN US",1975-08,6.23,0,68.6,80,57.3
"COLLEGEVILLE ST. JOHN S, MN US",1975-09,2.42,0,56,66.6,45.5
"COLLEGEVILLE ST. JOHN S, MN US",1975-10,0.99,0,50.4,61.5,39.2
"COLLEGEVILLE ST. JOHN S, MN US",1975-11,2.96,15.4,33.7,43.9,23.6
"COLLEGEVILLE ST. JOHN S, MN US",1975-12,0.24,1.9,,,
"COLLEGEVILLE ST. JOHN S, MN US",1976-01,1.45,12.4,,,
"COLLEGEVILLE ST. JOHN S, MN US",1976-02,0.79,3.8,24.3,34.7,13.9
"COLLEGEVILLE ST. JOHN S, MN US",1976-03,2.36,12.8,,41.2,
"COLLEGEVILLE ST. JOHN S, MN US",1976-04,0.81,1.4,49.5,63.2,35.7
"COLLEGEVILLE ST. JOHN S, MN US",1976-05,0.58,0,,70.8,
"COLLEGEVILLE ST. JOHN S, MN US",1976-06,3.92,0,69.4,82.1,56.7
"COLLEGEVILLE ST. JOHN S, MN US",1976-07,3.51,0,73,85.9,60
"COLLEGEVILLE ST. JOHN S, MN US",1976-08,1.13,0,71.2,83.6,58.9
"COLLEGEVILLE ST. JOHN S, MN US",1976-09,0.8,0,61.3,74.7,47.8
"COLLEGEVILLE ST. JOHN S, MN US",1976-10,0.5,0.4,42.9,53.4,32.4
"COLLEGEVILLE ST. JOHN S, MN US",1976-11,0.17,1.5,25.6,34.3,16.9
"COLLEGEVILLE ST. JOHN S, MN US",1976-12,0.41,5.4,9.6,20.1,-0.9
"COLLEGEVILLE ST. JOHN S, MN US",1977-01,0.65,11.6,-1.1,8,-10.3
"COLLEGEVILLE ST. JOHN S, MN US",1977-02,1.25,5.3,20.9,30.2,11.6
"COLLEGEVILLE ST. JOHN S, MN US",1977-03,4.21,12.7,35.4,43.9,26.9
"COLLEGEVILLE ST. JOHN S, MN US",1977-04,2.91,3.2,52.3,62.9,41.7
"COLLEGEVILLE ST. JOHN S, MN US",1977-05,5.77,0,66.5,78,55
"COLLEGEVILLE ST. JOHN S, MN US",1977-06,3.85,0,67.9,78.5,57.4
"COLLEGEVILLE ST. JOHN S, MN US",1977-07,6.57,0,73.7,84.2,63.2
"COLLEGEVILLE ST. JOHN S, MN US",1977-08,7.5,0,65.9,75.4,56.4
"COLLEGEVILLE ST. JOHN S, MN US",1977-09,3.23,0,60,68.2,51.9
"COLLEGEVILLE ST. JOHN S, MN US",1977-10,3.43,0,48.7,58.4,39
"COLLEGEVILLE ST. JOHN S, MN US",1977-11,4.31,11.7,30.5,37.7,23.2
"COLLEGEVILLE ST. JOHN S, MN US",1977-12,1.34,11.3,11.5,18.8,4.1
"COLLEGEVILLE ST. JOHN S, MN US",1978-01,0.15,2.4,4.4,14,-5.3
"COLLEGEVILLE ST. JOHN S, MN US",1978-02,0.17,3,10.1,20.4,-0.1
"COLLEGEVILLE ST. JOHN S, MN US",1978-03,0.93,9.1,28,38,18.1
"COLLEGEVILLE ST. JOHN S, MN US",1978-04,3.33,3.3,43.5,53.9,33.1
"COLLEGEVILLE ST. JOHN S, MN US",1978-05,4.63,0,60.3,71.2,49.4
"COLLEGEVILLE ST. JOHN S, MN US",1978-06,6.58,0,66.5,77.2,55.7
"COLLEGEVILLE ST. JOHN S, MN US",1978-07,4.31,0,70.2,79.5,60.8
"COLLEGEVILLE ST. JOHN S, MN US",1978-08,3.1,0,70.3,80.4,60.1
"COLLEGEVILLE ST. JOHN S, MN US",1978-09,4.82,0,64.9,75,54.8
"COLLEGEVILLE ST. JOHN S, MN US",1978-10,0.18,0,48.6,58.6,38.7
"COLLEGEVILLE ST. JOHN S, MN US",1978-11,0.78,2.6,29.6,37.9,21.3
"COLLEGEVILLE ST. JOHN S, MN US",1978-12,0.85,13.5,11.4,20.3,2.6
"COLLEGEVILLE ST. JOHN S, MN US",1979-01,1.27,16.5,-0.2,8.1,-8.5
"COLLEGEVILLE ST. JOHN S, MN US",1979-02,1.55,15,6.8,16.4,-2.8
"COLLEGEVILLE ST. JOHN S, MN US",1979-03,,15.1,25.7,33.4,18
"COLLEGEVILLE ST. JOHN S, MN US",1979-04,0.33,0.5,39,48.3,29.7
"COLLEGEVILLE ST. JOHN S, MN US",1979-05,2.65,0,52.4,63,41.9
"COLLEGEVILLE ST. JOHN S, MN US",1979-06,5.11,0,65.7,77.4,53.9
"COLLEGEVILLE ST. JOHN S, MN US",1979-07,2.13,0,70.6,80.5,60.6
"COLLEGEVILLE ST. JOHN S, MN US",1979-08,2.81,0,67.3,76.5,58.1
"COLLEGEVILLE ST. JOHN S, MN US",1979-09,1.73,0,62.7,73.9,51.6
"COLLEGEVILLE ST. JOHN S, MN US",1979-10,5.42,0,46.3,55.7,36.9
"COLLEGEVILLE ST. JOHN S, MN US",1979-11,0.45,5.5,30.6,37.9,23.2
